8, 60
9, 63
29, 93
32, 51
32, 66
43, 73
51, 32
51, 66
60, 8
63, 9
66, 32
66, 51
73, 43
93, 29
109, 160
112, 151
115, 121
117, 158
117, 174
121, 115
122, 162
126, 149
126, 152
127, 149
127, 152
130, 194
133, 167
149, 126
149, 127
149, 152
150, 165
151, 112
152, 126
152, 127
152, 149
158, 117
158, 175
160, 109
162, 122
165, 150
167, 133
174, 117
175, 158
194, 130
312, 345
312, 347
324, 362
325, 380
325, 395
326, 334
328, 376
329, 403
331, 332
331, 377
332, 331
334, 326
335, 369
338, 342
342, 338
345, 312
345, 347
347, 312
347, 345
351, 378
358, 386
362, 324
367, 382
369, 335
376, 328
377, 331
378, 351
380, 325
380, 395
382, 367
386, 358
395, 325
395, 380
403, 329
409, 474
412, 465
418, 467
436, 470
453, 505
465, 412
467, 418
470, 436
474, 409
478, 487
487, 478
505, 453
515, 550
516, 566
517, 546
526, 584
533, 540
537, 556
537, 571
538, 597
540, 533
542, 579
546, 517
550, 515
556, 537
556, 571
563, 568
563, 575
565, 570
566, 516
568, 563
568, 575
570, 565
571, 537
571, 556
575, 563
575, 568
579, 542
584, 526
597, 538
607, 658
609, 679
621, 670
621, 698
624, 656
626, 676
633, 689
634, 680
638, 672
656, 624
658, 607
665, 667
667, 665
670, 621
670, 698
672, 638
676, 626
679, 609
680, 634
689, 633
698, 621
698, 670
714, 767
716, 732
716, 783
720, 761
724, 755
727, 744
728, 738
732, 716
732, 783
738, 728
744, 727
747, 763
755, 724
761, 720
763, 747
767, 714
772, 774
774, 772
782, 807
783, 716
783, 732
807, 782
811, 872
815, 906
822, 901
823, 826
824, 887
826, 823
829, 842
831, 850
833, 865
840, 874
842, 829
843, 849
849, 843
850, 831
865, 833
872, 811
874, 840
887, 824
901, 822
906, 815
919, 963
925, 934
929, 982
933, 993
934, 925
935, 988
941, 975
942, 956
956, 942
963, 919
973, 981
975, 941
981, 973
982, 929
987, 1008
988, 935
993, 933
1008, 987
1021, 1085
1042, 1076
1057, 1086
1059, 1104
1076, 1042
1085, 1021
1086, 1057
1104, 1059
1112, 1164
1118, 1134
1122, 1205
1128, 1174
1134, 1118
1140, 1175
1143, 1177
1147, 1186
1148, 1181
1164, 1112
1174, 1128
1175, 1140
1177, 1143
1181, 1148
1186, 1147
1205, 1122
1213, 1290
1215, 1246
1220, 1262
1244, 1278
1246, 1215
1253, 1265
1255, 1271
1262, 1220
1265, 1253
1271, 1255
1278, 1244
1287, 1312
1290, 1213
1312, 1287
1316, 1414
1318, 1327
1318, 1406
1327, 1318
1328, 1408
1331, 1411
1337, 1396
1338, 1410
1339, 1348
1341, 1374
1345, 1379
1348, 1339
1354, 1392
1356, 1359
1359, 1356
1360, 1369
1362, 1410
1369, 1360
1373, 1378
1374, 1341
1375, 1380
1376, 1383
1378, 1373
1379, 1345
1380, 1375
1383, 1376
1392, 1354
1396, 1337
1406, 1318
1408, 1328
1410, 1338
1410, 1362
1411, 1331
1414, 1316
1418, 1473
1419, 1486
1422, 1461
1433, 1482
1436, 1456
1438, 1444
1444, 1438
1445, 1471
1446, 1480
1456, 1436
1461, 1422
1462, 1472
1471, 1445
1472, 1462
1473, 1418
1480, 1446
1482, 1433
1486, 1419
1545, 1548
1548, 1545
1559, 1576
1567, 1570
1570, 1567
1576, 1559
1624, 1689
1629, 1665
1633, 1690
1641, 1642
1642, 1641
1648, 1682
1665, 1629
1678, 1683
1682, 1648
1683, 1678
1689, 1624
1690, 1633
1726, 1791
1729, 1760
1730, 1792
1760, 1729
1775, 1787
1787, 1775
1791, 1726
1792, 1730
1823, 1828
1823, 1832
1828, 1823
1828, 1832
1831, 1890
1832, 1823
1832, 1828
1839, 1897
1846, 1864
1846, 1916
1849, 1853
1850, 1884
1853, 1849
1854, 1887
1864, 1846
1864, 1916
1872, 1874
1874, 1872
1878, 1893
1884, 1850
1885, 1891
1887, 1854
1890, 1831
1891, 1885
1893, 1878
1897, 1839
1916, 1846
1916, 1864
1949, 1956
1949, 2012
1951, 1985
1956, 1949
1956, 2012
1966, 1996
1970, 1992
1982, 2013
1985, 1951
1992, 1970
1996, 1966
1997, 2016
2012, 1949
2012, 1956
2013, 1982
2016, 1997
2022, 2109
2039, 2097
2052, 2071
2052, 2086
2071, 2052
2071, 2086
2086, 2052
2086, 2071
2097, 2039
2109, 2022
2126, 2165
2126, 2200
2136, 2142
2142, 2136
2153, 2187
2165, 2126
2174, 2179
2176, 2196
2179, 2174
2181, 2213
2184, 2191
2187, 2153
2191, 2184
2196, 2176
2197, 2220
2200, 2126
2213, 2181
2220, 2197
2223, 2274
2227, 2282
2231, 2244
2232, 2316
2236, 2267
2242, 2322
2244, 2231
2247, 2280
2250, 2292
2254, 2288
2255, 2315
2256, 2314
2267, 2236
2274, 2223
2275, 2281
2280, 2247
2281, 2275
2282, 2227
2288, 2254
2292, 2250
2314, 2256
2315, 2255
2316, 2232
2322, 2242
2339, 2418
2395, 2402
2402, 2395
2418, 2339
2440, 2475
2444, 2498
2456, 2490
2475, 2440
2481, 2487
2487, 2481
2490, 2456
2498, 2444
2528, 2562
2543, 2567
2555, 2618
2557, 2576
2557, 2582
2557, 2591
2559, 2577
2562, 2528
2567, 2543
2574, 2597
2576, 2557
2576, 2582
2576, 2591
2577, 2559
2581, 2589
2582, 2557
2582, 2576
2582, 2591
2589, 2581
2591, 2557
2591, 2576
2591, 2582
2597, 2574
2598, 2626
2618, 2555
2626, 2598
2633, 2637
2633, 2648
2637, 2633
2637, 2648
2647, 2690
2648, 2633
2648, 2637
2658, 2692
2659, 2676
2676, 2659
2684, 2689
2689, 2684
2690, 2647
2692, 2658
2748, 2760
2756, 2804
