4, 170
9, 132
10, 439
15, 390
22, 68
34, 203
45, 58
48, 162
50, 330
55, 184
57, 151
58, 45
61, 341
64, 415
68, 22
70, 224
70, 235
70, 251
70, 357
70, 429
71, 207
77, 418
81, 305
83, 339
92, 324
100, 280
100, 430
103, 373
123, 202
128, 328
132, 9
135, 140
140, 135
148, 307
150, 415
151, 57
156, 202
159, 296
161, 179
161, 233
162, 48
164, 336
165, 389
169, 275
170, 4
179, 161
179, 233
180, 385
180, 493
181, 469
181, 477
183, 253
184, 55
189, 262
195, 254
196, 217
197, 229
202, 123
202, 156
203, 34
207, 71
209, 470
210, 376
213, 272
216, 255
216, 421
217, 196
221, 223
223, 221
224, 70
224, 235
224, 251
224, 357
224, 429
229, 197
231, 352
233, 161
233, 179
235, 70
235, 224
235, 251
235, 357
235, 429
250, 498
251, 70
251, 224
251, 235
251, 357
251, 429
253, 183
254, 195
255, 216
255, 421
256, 311
260, 384
262, 189
264, 298
268, 291
272, 213
275, 169
280, 100
280, 430
282, 451
291, 268
295, 445
296, 159
298, 264
305, 81
307, 148
311, 256
314, 370
316, 484
319, 478
324, 92
328, 128
330, 50
336, 164
339, 83
341, 61
350, 351
351, 350
352, 231
357, 70
357, 224
357, 235
357, 251
357, 429
361, 375
370, 314
373, 103
375, 361
376, 210
384, 260
385, 180
385, 493
389, 165
390, 15
400, 402
402, 400
415, 64
415, 150
418, 77
418, 496
421, 216
421, 255
429, 70
429, 224
429, 235
429, 251
429, 357
430, 100
430, 280
436, 447
439, 10
445, 295
447, 436
451, 282
469, 181
469, 477
470, 209
477, 181
477, 469
478, 319
484, 316
493, 180
493, 385
496, 418
498, 250
504, 831
508, 797
527, 629
527, 693
527, 891
529, 835
535, 888
537, 694
544, 728
548, 818
548, 885
551, 733
555, 601
555, 649
559, 646
560, 714
562, 899
563, 733
565, 566
566, 565
567, 909
568, 864
573, 781
574, 783
578, 620
581, 949
593, 624
599, 751
601, 555
603, 774
605, 752
605, 858
613, 712
620, 578
624, 593
626, 789
629, 527
629, 693
629, 891
631, 799
640, 1002
642, 926
646, 559
649, 555
654, 857
678, 900
682, 813
682, 878
682, 921
690, 759
690, 766
693, 527
693, 629
693, 891
694, 537
705, 726
707, 979
712, 613
714, 560
721, 862
726, 705
728, 544
730, 806
733, 551
733, 563
741, 769
751, 599
752, 605
752, 858
756, 795
759, 690
759, 766
766, 690
766, 759
769, 741
774, 603
775, 825
781, 573
783, 574
789, 626
795, 756
797, 508
799, 631
806, 730
807, 978
813, 682
818, 548
818, 885
822, 982
825, 775
826, 923
831, 504
833, 836
835, 529
836, 833
853, 993
854, 929
857, 654
858, 605
858, 752
862, 721
864, 568
875, 880
878, 682
878, 921
880, 875
885, 548
885, 818
888, 535
891, 527
891, 629
891, 693
899, 562
900, 678
901, 996
909, 567
921, 682
921, 878
923, 826
926, 642
929, 854
949, 581
978, 807
979, 707
982, 822
993, 853
996, 901
1002, 640
1004, 1385
1019, 1428
1020, 1294
1028, 1110
1028, 1499
1030, 1059
1032, 1338
1037, 1439
1038, 1379
1040, 1161
1040, 1216
1041, 1173
1042, 1149
