3, 170
4, 7
4, 169
4, 171
6, 38
6, 154
7, 4
7, 171
8, 194
9, 124
10, 54
12, 114
12, 174
13, 118
13, 193
14, 33
14, 63
15, 19
15, 131
15, 151
16, 72
16, 103
16, 179
18, 126
18, 177
19, 15
19, 131
19, 151
20, 44
24, 80
24, 82
24, 130
25, 40
26, 67
27, 74
28, 188
29, 49
30, 32
30, 66
30, 149
30, 189
31, 77
31, 89
32, 30
32, 66
32, 149
32, 189
33, 14
33, 63
34, 145
34, 164
37, 65
38, 6
40, 25
43, 198
44, 20
45, 64
46, 57
47, 104
49, 29
52, 150
54, 10
56, 115
57, 46
63, 14
63, 33
64, 45
65, 37
66, 30
66, 32
66, 149
66, 189
67, 26
67, 110
67, 187
69, 136
71, 85
72, 16
72, 121
74, 27
77, 31
77, 89
78, 128
80, 24
80, 82
80, 98
80, 130
82, 24
82, 80
82, 98
82, 130
83, 135
85, 71
89, 31
89, 77
94, 140
94, 196
97, 152
98, 80
98, 82
100, 112
102, 186
103, 16
103, 105
103, 179
104, 47
105, 103
105, 179
106, 172
108, 190
110, 67
110, 187
111, 132
111, 166
112, 100
114, 12
114, 174
115, 56
118, 13
118, 193
121, 72
124, 9
126, 18
126, 177
127, 146
128, 78
130, 24
130, 80
130, 82
131, 15
131, 19
132, 111
132, 166
134, 142
135, 83
136, 69
140, 94
140, 196
141, 167
142, 134
143, 148
145, 34
145, 164
146, 127
147, 195
148, 143
149, 30
149, 32
149, 66
149, 189
150, 52
151, 15
151, 19
152, 97
152, 159
153, 200
154, 6
159, 152
160, 168
160, 197
164, 34
164, 145
166, 111
166, 132
167, 141
168, 160
168, 197
169, 4
170, 3
171, 4
171, 7
172, 106
174, 12
174, 114
177, 18
177, 126
179, 16
179, 103
179, 105
181, 182
181, 184
182, 181
182, 184
182, 185
184, 181
184, 182
185, 182
186, 102
187, 67
187, 110
188, 28
189, 30
189, 32
189, 66
189, 149
190, 108
193, 13
193, 118
194, 8
195, 147
196, 94
196, 140
197, 160
197, 168
198, 43
200, 153
205, 378
207, 274
209, 210
209, 228
209, 266
209, 395
210, 209
213, 294
213, 394
214, 249
214, 304
214, 313
216, 288
217, 245
217, 257
219, 227
219, 322
219, 389
221, 337
221, 374
223, 307
224, 369
225, 368
226, 313
227, 219
227, 389
228, 209
228, 266
228, 395
229, 300
230, 271
230, 299
230, 312
230, 371
230, 397
231, 244
232, 306
232, 333
232, 365
232, 373
233, 346
236, 336
237, 282
240, 263
240, 351
242, 272
242, 298
242, 353
244, 231
245, 217
245, 257
246, 328
246, 343
246, 356
247, 391
248, 340
249, 214
249, 304
249, 313
250, 344
253, 269
253, 362
255, 291
255, 321
256, 346
257, 217
257, 245
262, 264
262, 290
263, 240
263, 351
264, 262
264, 290
264, 369
266, 209
266, 228
266, 395
267, 370
268, 388
269, 253
269, 362
271, 230
271, 299
271, 312
271, 371
271, 397
272, 242
272, 298
272, 353
274, 207
278, 300
281, 286
281, 372
281, 396
282, 237
282, 294
284, 293
286, 281
286, 372
288, 216
289, 390
290, 262
290, 264
291, 255
291, 321
292, 326
292, 387
293, 284
294, 213
294, 282
294, 394
298, 242
298, 272
299, 230
299, 271
299, 312
299, 371
299, 397
300, 229
300, 278
303, 312
303, 331
304, 214
304, 249
304, 313
306, 232
306, 333
307, 223
310, 382
312, 230
312, 271
312, 299
312, 303
312, 331
312, 397
313, 214
313, 226
313, 249
313, 304
314, 347
315, 330
319, 361
321, 255
321, 291
322, 219
322, 389
323, 359
326, 292
326, 387
328, 246
328, 343
328, 356
330, 315
331, 303
331, 312
332, 355
332, 399
333, 232
333, 306
334, 357
336, 236
337, 221
337, 374
340, 248
343, 246
343, 328
343, 356
344, 250
346, 233
346, 256
347, 314
351, 240
351, 263
353, 242
353, 272
355, 332
355, 399
356, 246
356, 328
356, 343
357, 334
359, 323
361, 319
362, 253
362, 269
365, 232
365, 373
368, 225
369, 224
369, 264
370, 267
371, 230
371, 271
371, 299
371, 397
372, 281
372, 286
373, 232
373, 365
374, 221
374, 337
376, 384
378, 205
382, 310
384, 376
387, 292
387, 326
388, 268
389, 219
389, 227
389, 322
390, 289
391, 247
394, 213
394, 294
395, 209
395, 228
395, 266
396, 281
397, 230
397, 271
397, 299
