14, 63
18, 126
56, 115
63, 14
80, 82
82, 80
83, 135
100, 112
106, 172
112, 100
115, 56
118, 193
126, 18
135, 83
172, 106
193, 118
207, 274
216, 288
217, 257
221, 337
223, 307
236, 336
249, 313
253, 362
257, 217
271, 299
274, 207
288, 216
299, 271
307, 223
313, 249
323, 359
332, 399
336, 236
337, 221
359, 323
362, 253
399, 332
406, 513
408, 440
408, 601
411, 527
415, 503
415, 599
428, 540
435, 524
440, 408
446, 590
503, 415
503, 599
513, 406
516, 574
524, 435
527, 411
538, 564
540, 428
564, 538
574, 516
590, 446
599, 415
599, 503
601, 408
607, 742
617, 753
617, 755
618, 702
620, 793
622, 698
622, 701
632, 791
640, 721
642, 657
642, 748
657, 642
659, 769
666, 669
668, 694
669, 666
694, 668
698, 622
698, 701
701, 622
701, 698
702, 618
707, 768
721, 640
735, 775
742, 607
748, 642
753, 617
753, 755
755, 617
755, 753
768, 707
769, 659
773, 789
775, 735
789, 773
791, 632
793, 620
812, 859
812, 860
817, 991
822, 931
834, 935
856, 954
859, 812
860, 812
866, 870
870, 866
914, 976
915, 953
917, 964
921, 939
928, 934
931, 822
934, 928
935, 834
939, 921
943, 993
953, 915
954, 856
964, 917
976, 914
991, 817
993, 943
1029, 1137
1030, 1098
1034, 1145
1035, 1133
1037, 1050
1040, 1140
1040, 1162
1041, 1172
1046, 1089
1050, 1037
1066, 1165
1070, 1086
1086, 1070
1089, 1046
1098, 1030
1105, 1155
1123, 1157
1133, 1035
1137, 1029
1140, 1040
1140, 1162
1145, 1034
1155, 1105
1157, 1123
1162, 1040
1162, 1140
1165, 1066
1172, 1041
1210, 1348
1212, 1324
1212, 1378
1223, 1269
1236, 1336
1246, 1312
1249, 1276
1257, 1368
1269, 1223
1270, 1383
1276, 1249
1290, 1368
1312, 1246
1318, 1330
1324, 1212
1324, 1378
1330, 1318
1336, 1236
1338, 1404
1341, 1363
1348, 1210
1363, 1341
1368, 1257
1368, 1290
1371, 1374
1374, 1371
1378, 1212
1378, 1324
1383, 1270
1404, 1338
1419, 1533
1420, 1484
1422, 1443
1424, 1494
1426, 1466
1426, 1576
1435, 1520
1439, 1571
1443, 1422
1452, 1479
1457, 1498
1466, 1426
1472, 1546
1478, 1558
1479, 1452
1484, 1420
1494, 1424
1498, 1457
1499, 1522
1504, 1600
1506, 1597
1519, 1603
1520, 1435
1522, 1499
1533, 1419
1540, 1552
1541, 1547
1546, 1472
1547, 1541
1552, 1540
1552, 1597
1554, 1578
1558, 1478
1571, 1439
1576, 1426
1578, 1554
1597, 1506
1597, 1552
1600, 1504
1603, 1519
1613, 1740
1620, 1802
1641, 1648
1648, 1641
1652, 1760
1653, 1688
1655, 1742
1664, 1747
1688, 1653
1689, 1701
1701, 1689
1705, 1808
1740, 1613
1742, 1655
1747, 1664
1760, 1652
1802, 1620
1808, 1705
1810, 1981
1813, 1927
1825, 1961
1840, 1871
1845, 1958
1856, 1902
1867, 1987
1871, 1840
1878, 1883
1882, 1884
1883, 1878
1884, 1882
1888, 1906
1902, 1856
1906, 1888
1927, 1813
1949, 1967
1958, 1845
1961, 1825
1967, 1949
1980, 2004
1981, 1810
1987, 1867
2004, 1980
2024, 2054
2024, 2201
2027, 2199
2032, 2175
2054, 2024
2054, 2201
2056, 2087
2087, 2056
2096, 2136
2110, 2154
2113, 2143
2113, 2179
2117, 2153
2136, 2096
2143, 2113
2143, 2179
2152, 2172
2153, 2117
2154, 2110
2172, 2152
2175, 2032
2179, 2113
2179, 2143
2199, 2027
2201, 2024
2201, 2054
2223, 2265
2224, 2406
2227, 2377
2233, 2400
2246, 2294
2246, 2346
2265, 2223
2290, 2384
2294, 2246
2294, 2346
2313, 2356
2323, 2379
2339, 2365
2346, 2246
2346, 2294
2356, 2313
2365, 2339
2377, 2227
2379, 2323
2384, 2290
2400, 2233
2406, 2224
2414, 2583
2416, 2509
2417, 2492
2430, 2518
2431, 2487
2431, 2553
2443, 2601
2452, 2607
2460, 2474
2461, 2506
2474, 2460
2478, 2552
2482, 2522
2487, 2431
2487, 2553
2489, 2537
2492, 2417
2505, 2524
2505, 2578
2506, 2461
2509, 2416
2518, 2430
2522, 2482
2524, 2505
2524, 2578
2537, 2489
2544, 2567
2552, 2478
2553, 2431
2553, 2487
2567, 2544
2578, 2505
2578, 2524
2583, 2414
2601, 2443
2607, 2452
2637, 2803
2644, 2690
2645, 2738
2653, 2807
2662, 2676
2669, 2773
2671, 2790
2673, 2694
2675, 2801
2676, 2662
2687, 2700
2690, 2644
2694, 2673
2696, 2748
2700, 2687
2710, 2719
2716, 2728
2719, 2710
2721, 2813
2723, 2757
2728, 2716
2731, 2806
2738, 2645
2748, 2696
2757, 2723
2758, 2782
2773, 2669
2782, 2758
2790, 2671
2801, 2675
2803, 2637
2806, 2731
2807, 2653
2813, 2721
2815, 2908
2818, 2925
2821, 2935
2822, 2963
2822, 2973
2825, 2961
2830, 2915
2832, 2917
2844, 3010
2850, 2852
2852, 2850
2856, 2960
2863, 2891
2863, 2909
2872, 2883
2880, 2948
2883, 2872
2891, 2863
2908, 2815
2909, 2863
2911, 2913
2913, 2911
2915, 2830
2917, 2832
2923, 2949
2925, 2818
2935, 2821
2938, 3000
2948, 2880
2949, 2923
2958, 2972
2960, 2856
2961, 2825
2963, 2822
2963, 2973
2972, 2958
2973, 2822
2973, 2963
3000, 2938
3010, 2844
3030, 3113
3030, 3142
3044, 3205
3046, 3181
3050, 3150
3050, 3172
3056, 3112
3072, 3134
3087, 3095
3088, 3203
3095, 3087
3102, 3115
3112, 3056
3113, 3030
3113, 3142
3115, 3102
3117, 3180
3123, 3136
3134, 3072
3136, 3123
3142, 3030
3142, 3113
3147, 3203
3150, 3050
3150, 3172
3169, 3202
3172, 3050
3172, 3150
3180, 3117
3181, 3046
3202, 3169
3203, 3088
3203, 3147
3205, 3044
3225, 3252
3234, 3377
3243, 3301
3251, 3351
3252, 3225
3255, 3413
3290, 3298
3290, 3376
3298, 3290
3298, 3376
3301, 3243
3345, 3356
3351, 3251
3356, 3345
3376, 3290
3376, 3298
3377, 3234
3413, 3255
3418, 3558
3428, 3602
3429, 3523
3442, 3513
3445, 3582
3461, 3617
3462, 3539
3489, 3559
3499, 3578
3500, 3552
3513, 3442
3523, 3429
3539, 3462
3547, 3575
3552, 3500
3558, 3418
3559, 3489
3575, 3547
3578, 3499
3582, 3445
3602, 3428
3617, 3461
3626, 3648
3627, 3671
3635, 3684
3637, 3665
3641, 3705
3644, 3720
3644, 3750
3646, 3777
3648, 3626
3657, 3690
3657, 3699
3657, 3700
3659, 3739
3665, 3637
3671, 3627
3684, 3635
3690, 3657
3699, 3657
3699, 3700
3700, 3657
3700, 3699
3705, 3641
3712, 3776
3719, 3748
3719, 3812
3720, 3644
3720, 3750
3726, 3763
3731, 3733
3731, 3784
3733, 3731
3733, 3784
3739, 3659
3748, 3719
3748, 3812
3750, 3644
3750, 3720
3751, 3773
3753, 3775
3760, 3805
3763, 3726
3773, 3751
3775, 3753
3776, 3712
3777, 3646
3784, 3731
3784, 3733
3805, 3760
3812, 3719
3812, 3748
3813, 3816
3816, 3813
3828, 3937
3835, 3934
3846, 3867
3847, 3991
3854, 3902
3854, 3954
3858, 3938
3867, 3846
3874, 3931
3880, 3987
3881, 3892
3888, 4006
3889, 4018
3892, 3881
3894, 4007
3902, 3854
3902, 3954
3908, 3959
3922, 3989
3929, 4006
3931, 3874
3934, 3835
3937, 3828
3938, 3858
3954, 3854
3954, 3902
3959, 3908
3987, 3880
3989, 3922
3990, 4012
3991, 3847
4006, 3888
4006, 3929
4007, 3894
4012, 3990
4018, 3889
4023, 4203
4028, 4186
4035, 4122
4045, 4081
4046, 4217
4062, 4190
4076, 4126
4081, 4045
4117, 4146
4122, 4035
4125, 4144
4126, 4076
4137, 4155
4137, 4177
4144, 4125
4146, 4117
4152, 4169
4154, 4162
4155, 4137
4155, 4177
4162, 4154
4169, 4152
4177, 4137
4177, 4155
4178, 4206
4186, 4028
4190, 4062
4203, 4023
4206, 4178
4217, 4046
4229, 4393
