0.7299201971612778, 0.7102750816855185, 0.7156243947033526
0.7934553002626731, 0.7784307902945925, 0.7825220096011611
0.8577602779920401, 0.8474131848667757, 0.8502307591472412
0.8215814520299455, 0.8086027195503904, 0.81213688429212
0.7877211792251433, 0.7722796118156529, 0.7764843876157067
0.7778481844559965, 0.761688538520456, 0.7660888490784544
0.8205851304849563, 0.8075339316644399, 0.8110878289806609
0.8414500360722458, 0.8299165287139485, 0.8330571624453161
0.7795650132037845, 0.7635302280567139, 0.7678965461108727
0.7245310245910318, 0.7044940372582587, 0.7099500391136989
0.9596110527829796, 0.9566729501903368, 0.9574730173471632
0.8490478064619539, 0.8380669601760808, 0.8410571059625619
0.791740751771822, 0.7765915356146671, 0.780716711623502
0.7363599631658413, 0.7171831178202028, 0.7224049381910828
0.6752227148421178, 0.6516012933357295, 0.6580331111666199
0.8273036985868748, 0.8147411954515936, 0.818162021513858
0.5996556584214013, 0.5705472808117763, 0.578472198424332
0.8460433445988953, 0.8348439518019939, 0.8378936053162167
0.6749183347634137, 0.6512748334580897, 0.657712646576791
0.8065978639815975, 0.7925292799076176, 0.7963602056495912
0.726388978037827, 0.7064870837137351, 0.7119063172483755
0.8429426185667157, 0.8315176796911431, 0.8346287513268527
0.7408444225268267, 0.7219936676705587, 0.7271267144480623
0.8182596023529694, 0.805039250006669, 0.8086392086936134
0.8806052730448836, 0.8719199709360884, 0.8742850345395554
0.6787498341801397, 0.6553847446686042, 0.6617468331947701
0.7646737461059303, 0.7475559298099066, 0.7522171341773605
0.7552810695025822, 0.7374801740994177, 0.7423273670248266
0.8549447985162489, 0.8443929029321334, 0.847266245264095
0.7618525654850535, 0.7445295764957963, 0.7492466462809527
0.7685118004724247, 0.7516731285437317, 0.7562583211458584
0.7616321950286964, 0.7442931887184394, 0.7490146151588939
0.7356964196831681, 0.7164713375058333, 0.7217062986549787
0.7481401132290098, 0.729819918438999, 0.7348084918175039
0.34792946703603467, 0.3011686917088307, 0.31383334787185063
0.609527654715113, 0.5811353979622107, 0.5888655017824059
0.8020815526424871, 0.7876844641071172, 0.7916048500795341
0.7772253328336244, 0.761020388403213, 0.7654330213215216
0.7522243985756621, 0.7342012231357102, 0.7391089227527433
0.8802485776747739, 0.8715373270843214, 0.8739094556937882
0.7533396202361511, 0.7353975332070233, 0.7402831719901011
0.9119554871376725, 0.9055507039995477, 0.9072947707018268
0.6897451431620915, 0.6671792240513916, 0.6733237494825609
0.8059363955709495, 0.7918196939659568, 0.7956637260761054
0.8144908183009217, 0.8009963325904, 0.8046709350383081
0.5437918596602762, 0.5106395786657139, 0.5196636116122036
0.6394932203221768, 0.6132761494623725, 0.6204143745611715
0.5064187808985681, 0.47057492211631013, 0.4803287755333027
0.8543253467794343, 0.8437283920122937, 0.8466140032691912
0.6124672081548731, 0.5842883687310839, 0.5919603122988928
